GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
PODN,-0.438606,0.0252,0.1440058064516129,0.8416199963835326,False
ANKS3,-0.2406015,0.0252,0.1440058064516129,0.8416199963835326,False
THAP9,-0.2463764,0.0253,0.14438319463087249,0.8404833531916729,False
NMNAT3,0.444536,0.0253,0.14438319463087249,0.8404833531916729,False
NCKIPSD,-0.3114663,0.0253,0.14438319463087249,0.8404833531916729,False
PARD6G,0.2728936,0.0253,0.14438319463087249,0.8404833531916729,False
RPL5,0.2103019,0.0253,0.14438319463087249,0.8404833531916729,False
LOC400684,0.2338455,0.0254,0.14472077191101582,0.8394691297040702,False
C5AR1,-0.8065898,0.0254,0.14472077191101582,0.8394691297040702,False
ZNF483,0.3425059,0.0254,0.14472077191101582,0.8394691297040702,False
UNC45A,-0.2848095,0.0254,0.14472077191101582,0.8394691297040702,False
BRI3,0.2172269,0.0254,0.14472077191101582,0.8394691297040702,False
TCP11L2,-0.4515339,0.0254,0.14472077191101582,0.8394691297040702,False
KDM5C,-0.260122,0.0255,0.14505726518597806,0.8384605146988615,False
FAM159A,-0.5340321,0.0255,0.14505726518597806,0.8384605146988615,False
NEK11,-0.2531361,0.0255,0.14505726518597806,0.8384605146988615,False
PABPC1L2B,0.2551182,0.0255,0.14505726518597806,0.8384605146988615,False
SELPLG,-0.4332509,0.0255,0.14505726518597806,0.8384605146988615,False
NHEG1,-0.3484913,0.0255,0.14505726518597806,0.8384605146988615,False
TMEM185B,0.242334,0.0256,0.1452374699759808,0.8379213250651274,False
EIF5A2,0.4382958,0.0256,0.1452374699759808,0.8379213250651274,False
MAP4K1,-0.4067548,0.0256,0.1452374699759808,0.8379213250651274,False
GUCY1A3,-0.2372342,0.0256,0.1452374699759808,0.8379213250651274,False
RAB7L1,0.3363477,0.0256,0.1452374699759808,0.8379213250651274,False
PPP1R3B,-0.4655877,0.0256,0.1452374699759808,0.8379213250651274,False
LMAN2L,-0.2955432,0.0256,0.1452374699759808,0.8379213250651274,False
KIAA0087,0.2256538,0.0256,0.1452374699759808,0.8379213250651274,False
C3orf17,-0.224548,0.0256,0.1452374699759808,0.8379213250651274,False
CYP1B1-AS1,-0.4533302,0.0256,0.1452374699759808,0.8379213250651274,False
STRA13,-0.298427,0.0257,0.1456105010660981,0.8368073036589114,False
MYH6,-0.3645932,0.0257,0.1456105010660981,0.8368073036589114,False
FJX1,-0.2535238,0.0257,0.1456105010660981,0.8368073036589114,False
FAM120AOS,0.2665792,0.0257,0.1456105010660981,0.8368073036589114,False
BCL6B,-0.3398262,0.0257,0.1456105010660981,0.8368073036589114,False
QDPR,0.2925189,0.0258,0.14590486831604152,0.8359302170337614,False
CIB1,0.2224313,0.0258,0.14590486831604152,0.8359302170337614,False
ANAPC16,0.333498,0.0258,0.14590486831604152,0.8359302170337614,False
PRNP,-0.2933685,0.0258,0.14590486831604152,0.8359302170337614,False
KIF24,-0.4307465,0.0258,0.14590486831604152,0.8359302170337614,False
DNAJC6,-0.2865984,0.0258,0.14590486831604152,0.8359302170337614,False
TXNDC9,-0.2258811,0.0258,0.14590486831604152,0.8359302170337614,False
ZNF791,-0.2294601,0.0259,0.14608177235340938,0.8354039706515323,False
LRRC55,-0.588266,0.0259,0.14608177235340938,0.8354039706515323,False
GHITM,-0.2289688,0.0259,0.14608177235340938,0.8354039706515323,False
MTHFS,-0.2252825,0.0259,0.14608177235340938,0.8354039706515323,False
B3GALTL,0.2910977,0.0259,0.14608177235340938,0.8354039706515323,False
LOC100289097,-0.2771889,0.0259,0.14608177235340938,0.8354039706515323,False
HSD17B10,-0.2568675,0.0259,0.14608177235340938,0.8354039706515323,False
ACP2,-0.3629502,0.0259,0.14608177235340938,0.8354039706515323,False
ECI1,0.3098133,0.0259,0.14608177235340938,0.8354039706515323,False
NEIL2,0.2258938,0.0259,0.14608177235340938,0.8354039706515323,False
FANCL,0.2027723,0.026,0.14656801909307876,0.8339607817179813,False
PAPOLB,0.3965518,0.026,0.14656801909307876,0.8339607817179813,False
C1orf56,0.2827962,0.0261,0.14660689655172413,0.8338455995181541,False
HPDL,0.2465869,0.0261,0.14660689655172413,0.8338455995181541,False
COX2,-0.2628271,0.0261,0.14660689655172413,0.8338455995181541,False
LRRC17,0.5300656,0.0261,0.14660689655172413,0.8338455995181541,False
B3GALNT1,-0.3754691,0.0261,0.14660689655172413,0.8338455995181541,False
XLOC_011359,-0.3469157,0.0261,0.14660689655172413,0.8338455995181541,False
XLOC_000236,-1.0634788,0.0261,0.14660689655172413,0.8338455995181541,False
MORN1,-0.2595315,0.0261,0.14660689655172413,0.8338455995181541,False
RAB40AL,-0.3080274,0.0261,0.14660689655172413,0.8338455995181541,False
MBP,0.2549573,0.0261,0.14660689655172413,0.8338455995181541,False
TSTD2,-0.2588771,0.0261,0.14660689655172413,0.8338455995181541,False
CHCHD6,0.2327414,0.0262,0.14660689655172413,0.8338455995181541,False
BECN1,-0.2060554,0.0262,0.14660689655172413,0.8338455995181541,False
ZNF575,0.3580021,0.0262,0.14660689655172413,0.8338455995181541,False
R3HCC1,-0.2575574,0.0262,0.14660689655172413,0.8338455995181541,False
ATP1A2,0.4601919,0.0262,0.14660689655172413,0.8338455995181541,False
FGFBP2,0.7383213,0.0262,0.14660689655172413,0.8338455995181541,False
U2AF1L4,-0.2383453,0.0262,0.14660689655172413,0.8338455995181541,False
METTL18,-0.3746032,0.0262,0.14660689655172413,0.8338455995181541,False
JDP2,-0.3162286,0.0262,0.14660689655172413,0.8338455995181541,False
LYRM5,-0.5149983,0.0262,0.14660689655172413,0.8338455995181541,False
WDR78,0.4094979,0.0262,0.14660689655172413,0.8338455995181541,False
JUNB,-0.6092005,0.0262,0.14660689655172413,0.8338455995181541,False
CLPTM1,-0.3859028,0.0262,0.14660689655172413,0.8338455995181541,False
PPP1R12B,-0.2495635,0.0262,0.14660689655172413,0.8338455995181541,False
NAA60,-0.394186,0.0262,0.14660689655172413,0.8338455995181541,False
DKKL1,0.2730582,0.0262,0.14660689655172413,0.8338455995181541,False
JAKMIP3,-0.2132145,0.0262,0.14660689655172413,0.8338455995181541,False
SUV39H1,-0.2999812,0.0263,0.1468186449579832,0.833218788505858,False
KLK4,-0.2762476,0.0263,0.1468186449579832,0.833218788505858,False
PLEKHF2,0.2804045,0.0263,0.1468186449579832,0.833218788505858,False
ANKRD53,-0.2757507,0.0263,0.1468186449579832,0.833218788505858,False
RTN1,-0.3675074,0.0263,0.1468186449579832,0.833218788505858,False
FXN,0.2432387,0.0263,0.1468186449579832,0.833218788505858,False
CDKL2,0.421747,0.0263,0.1468186449579832,0.833218788505858,False
GMPR2,-0.2168199,0.0263,0.1468186449579832,0.833218788505858,False
GAST,-0.381054,0.0263,0.1468186449579832,0.833218788505858,False
ZCCHC12,-0.2905323,0.0264,0.14718363493312353,0.8321404756870187,False
PEX11G,-0.7857907,0.0264,0.14718363493312353,0.8321404756870187,False
SLC27A4,-0.2806089,0.0264,0.14718363493312353,0.8321404756870187,False
LOC100506253,-0.4176685,0.0264,0.14718363493312353,0.8321404756870187,False
GSTT2,0.4076064,0.0264,0.14718363493312353,0.8321404756870187,False
C16orf45,-0.2191135,0.0265,0.14754766893661603,0.8310676474040193,False
TOR1B,-0.218361,0.0265,0.14754766893661603,0.8310676474040193,False
SERPING1,-0.2410168,0.0265,0.14754766893661603,0.8310676474040193,False
WARS,-0.2500887,0.0265,0.14754766893661603,0.8310676474040193,False
BACH1,-0.2212363,0.0265,0.14754766893661603,0.8310676474040193,False
LOC339803,0.3121543,0.0266,0.14779477260846838,0.8303409263433892,False
ARL4C,0.3254346,0.0266,0.14779477260846838,0.8303409263433892,False
LINC00310,-0.2585376,0.0266,0.14779477260846838,0.8303409263433892,False
HSPA14,-0.2177158,0.0266,0.14779477260846838,0.8303409263433892,False
CPT1B,-0.3517396,0.0266,0.14779477260846838,0.8303409263433892,False
ZNF324,-0.3393825,0.0266,0.14779477260846838,0.8303409263433892,False
ATP6V0D1,-0.3627613,0.0266,0.14779477260846838,0.8303409263433892,False
SNX8,0.2283151,0.0266,0.14779477260846838,0.8303409263433892,False
C19orf33,0.4208813,0.0267,0.14807946777980696,0.829505155172956,False
C7orf55,0.2929837,0.0267,0.14807946777980696,0.829505155172956,False
SNX11,-0.2474319,0.0267,0.14807946777980696,0.829505155172956,False
LOC645485,0.4135174,0.0267,0.14807946777980696,0.829505155172956,False
LOC339988,-0.4279518,0.0267,0.14807946777980696,0.829505155172956,False
HIST1H2BI,-0.2204664,0.0267,0.14807946777980696,0.829505155172956,False
FADS3,0.3221899,0.0267,0.14807946777980696,0.829505155172956,False
TTC30A,-0.6407686,0.0268,0.148363125,0.8286740276219211,False
SEL1L2,0.3731145,0.0268,0.148363125,0.8286740276219211,False
TMEM55B,-0.2357633,0.0268,0.148363125,0.8286740276219211,False
WDR93,-0.2697968,0.0268,0.148363125,0.8286740276219211,False
CDIPT,-0.4022593,0.0268,0.148363125,0.8286740276219211,False
ARMCX6,-0.3238019,0.0268,0.148363125,0.8286740276219211,False
LOC645638,-0.251261,0.0268,0.148363125,0.8286740276219211,False
SOCS3,-0.2181568,0.0269,0.14883919833420092,0.827282677806446,False
ZNF839,-0.2440703,0.0269,0.14883919833420092,0.827282677806446,False
LINC00511,0.2363828,0.027,0.14904336535964685,0.8266873517469229,False
DNM3,-0.3466209,0.027,0.14904336535964685,0.8266873517469229,False
CCDC61,0.256487,0.027,0.14904336535964685,0.8266873517469229,False
REEP1,-0.2098708,0.027,0.14904336535964685,0.8266873517469229,False
SH2B2,-0.2611543,0.027,0.14904336535964685,0.8266873517469229,False
ZFP91,-0.210424,0.027,0.14904336535964685,0.8266873517469229,False
HIST1H3D,-0.5669684,0.027,0.14904336535964685,0.8266873517469229,False
PRM2,-0.6498052,0.027,0.14904336535964685,0.8266873517469229,False
ARG2,0.3207786,0.027,0.14904336535964685,0.8266873517469229,False
USP24,0.2334192,0.0271,0.14955654205607477,0.8251945848612703,False
ZNF836,-0.3314726,0.0272,0.150030513751946,0.8238204035684147,False
C4orf26,-0.3045936,0.0272,0.150030513751946,0.8238204035684147,False
PARD6A,0.2368192,0.0273,0.15019239130434783,0.8233520679858788,False
CBLL1,-0.2614595,0.0273,0.15019239130434783,0.8233520679858788,False
CPSF3,0.2053507,0.0273,0.15019239130434783,0.8233520679858788,False
FAM190A,-0.3904211,0.0273,0.15019239130434783,0.8233520679858788,False
MPEG1,-0.327971,0.0273,0.15019239130434783,0.8233520679858788,False
TRHR,-1.3792003,0.0273,0.15019239130434783,0.8233520679858788,False
XLOC_004961,0.4274438,0.0273,0.15019239130434783,0.8233520679858788,False
ZSCAN1,-0.2998523,0.0273,0.15019239130434783,0.8233520679858788,False
OGFRL1,0.272467,0.0273,0.15019239130434783,0.8233520679858788,False
NPHP4,-0.2986053,0.0273,0.15019239130434783,0.8233520679858788,False
PLEKHG5,0.2437421,0.0274,0.1506256012412723,0.8221012065358566,False
TMEM30B,0.7964932,0.0274,0.1506256012412723,0.8221012065358566,False
C15orf37,-0.4658525,0.0274,0.1506256012412723,0.8221012065358566,False
LOC253044,0.7139787,0.0275,0.1509411309062742,0.8211924004389992,False
NUDT22,-0.2125346,0.0275,0.1509411309062742,0.8211924004389992,False
RIC8B,-0.2253602,0.0275,0.1509411309062742,0.8211924004389992,False
TPMT,-0.2624795,0.0275,0.1509411309062742,0.8211924004389992,False
LOC100130451,0.3326275,0.0275,0.1509411309062742,0.8211924004389992,False
GRIN3A,-0.5590733,0.0275,0.1509411309062742,0.8211924004389992,False
LINC00266-1,-0.2652698,0.0276,0.1513337116327057,0.8200643162251714,False
PPA1,0.2349056,0.0276,0.1513337116327057,0.8200643162251714,False
ING4,-0.2593764,0.0276,0.1513337116327057,0.8200643162251714,False
RFC2,-0.2471499,0.0276,0.1513337116327057,0.8200643162251714,False
BTG1,-0.3113957,0.0277,0.1515692664092664,0.8193888513556636,False
RELL2,-0.2961256,0.0277,0.1515692664092664,0.8193888513556636,False
EIF2S2,-0.2952684,0.0277,0.1515692664092664,0.8193888513556636,False
LOC100506861,-0.6615059,0.0277,0.1515692664092664,0.8193888513556636,False
OCEL1,0.2405773,0.0277,0.1515692664092664,0.8193888513556636,False
DSE,-0.5337024,0.0277,0.1515692664092664,0.8193888513556636,False
TMEM216,-0.2734073,0.0277,0.1515692664092664,0.8193888513556636,False
NSUN6,0.2877247,0.0277,0.1515692664092664,0.8193888513556636,False
TSFM,-0.2798812,0.0278,0.15180385306961214,0.8187172050832647,False
LPIN1,0.2684944,0.0278,0.15180385306961214,0.8187172050832647,False
IGSF10,0.7849309,0.0278,0.15180385306961214,0.8187172050832647,False
RPUSD3,0.258057,0.0278,0.15180385306961214,0.8187172050832647,False
SHANK1,-0.2397187,0.0278,0.15180385306961214,0.8187172050832647,False
EMCN,-0.4445414,0.0278,0.15180385306961214,0.8187172050832647,False
HIF1AN,-0.3423668,0.0278,0.15180385306961214,0.8187172050832647,False
HNRNPA3,-0.2969993,0.0278,0.15180385306961214,0.8187172050832647,False
WDSUB1,0.2478432,0.0279,0.1520374775698539,0.8180493443213729,False
NNMT,0.4222227,0.0279,0.1520374775698539,0.8180493443213729,False
METTL15,0.2302298,0.0279,0.1520374775698539,0.8180493443213729,False
MKRN7P,-0.3281046,0.0279,0.1520374775698539,0.8180493443213729,False
ZNF468,-0.2978965,0.0279,0.1520374775698539,0.8180493443213729,False
DOCK3,-0.4222221,0.0279,0.1520374775698539,0.8180493443213729,False
TNFAIP2,0.744234,0.0279,0.1520374775698539,0.8180493443213729,False
LGMN,-0.4645232,0.0279,0.1520374775698539,0.8180493443213729,False
ATP6V1B2,-0.3080554,0.028,0.15230910951893553,0.8172741209876954,False
ANKRD26,0.2620381,0.028,0.15230910951893553,0.8172741209876954,False
SNHG11,-0.2404635,0.028,0.15230910951893553,0.8172741209876954,False
JPH3,0.2221244,0.028,0.15230910951893553,0.8172741209876954,False
NUAK1,-0.2538559,0.028,0.15230910951893553,0.8172741209876954,False
PLXNB2,-0.3882006,0.028,0.15230910951893553,0.8172741209876954,False
PPM1H,-0.4506851,0.028,0.15230910951893553,0.8172741209876954,False
XLOC_013643,0.5544389,0.0281,0.15265775619729108,0.8162811252787794,False
PPP1R18,0.2550956,0.0281,0.15265775619729108,0.8162811252787794,False
GAB1,-0.3701959,0.0281,0.15265775619729108,0.8162811252787794,False
SYCP3,0.496984,0.0281,0.15265775619729108,0.8162811252787794,False
RENBP,0.2497403,0.0281,0.15265775619729108,0.8162811252787794,False
LOC100132077,0.4005301,0.0282,0.15308365679264554,0.8150711720949183,False
LOC100505481,0.3269136,0.0282,0.15308365679264554,0.8150711720949183,False
ZDHHC4,0.2539227,0.0282,0.15308365679264554,0.8150711720949183,False
HOXA13,0.4507987,0.0283,0.15343060443764345,0.8140880040590956,False
CPNE7,0.2405582,0.0283,0.15343060443764345,0.8140880040590956,False
SYNDIG1,0.4049626,0.0283,0.15343060443764345,0.8140880040590956,False
PIK3CA,-0.2124542,0.0283,0.15343060443764345,0.8140880040590956,False
LINC00158,0.3744016,0.0283,0.15343060443764345,0.8140880040590956,False
ZNF749,-0.4535701,0.0284,0.1536592517179944,0.8134412860479475,False
SUCLG1,0.2123759,0.0284,0.1536592517179944,0.8134412860479475,False
ARHGDIB,-0.4827212,0.0284,0.1536592517179944,0.8134412860479475,False
TNFSF12,-0.3725675,0.0284,0.1536592517179944,0.8134412860479475,False
ZNF672,-0.2102292,0.0284,0.1536592517179944,0.8134412860479475,False
SCN11A,-0.427659,0.0284,0.1536592517179944,0.8134412860479475,False
XLOC_004205,-0.456327,0.0284,0.1536592517179944,0.8134412860479475,False
GADD45G,0.4013872,0.0284,0.1536592517179944,0.8134412860479475,False
CORIN,-0.3551774,0.0285,0.1539651842439644,0.8125774739697523,False
C21orf63,0.2375803,0.0285,0.1539651842439644,0.8125774739697523,False
SIAH2,0.2397431,0.0285,0.1539651842439644,0.8125774739697523,False
MCCC2,0.3345679,0.0285,0.1539651842439644,0.8125774739697523,False
AMACR,-0.3503268,0.0285,0.1539651842439644,0.8125774739697523,False
ZNF573,0.3116797,0.0285,0.1539651842439644,0.8125774739697523,False
BCL3,0.2526286,0.0286,0.1544269240538481,0.8112769789443657,False
GAPDH,-0.300939,0.0286,0.1544269240538481,0.8112769789443657,False
P4HA2,0.2777854,0.0287,0.1546134313228586,0.8107527814653592,False
SPTSSB,-0.3127011,0.0287,0.1546134313228586,0.8107527814653592,False
ANKRD10,-0.2869016,0.0287,0.1546134313228586,0.8107527814653592,False
GPN3,0.2759115,0.0287,0.1546134313228586,0.8107527814653592,False
LOC100132832,-0.3334201,0.0287,0.1546134313228586,0.8107527814653592,False
C16orf59,-0.2705812,0.0287,0.1546134313228586,0.8107527814653592,False
C21orf56,0.3494859,0.0287,0.1546134313228586,0.8107527814653592,False
E2F5,0.2163753,0.0287,0.1546134313228586,0.8107527814653592,False
ATXN7,-0.381906,0.0287,0.1546134313228586,0.8107527814653592,False
ELOF1,-0.2700518,0.0288,0.15503428716130666,0.8095722432604925,False
KRTAP20-4,-0.4004847,0.0288,0.15503428716130666,0.8095722432604925,False
ADAM19,-0.4020704,0.0288,0.15503428716130666,0.8095722432604925,False
C14orf55,-0.3256152,0.0289,0.15533658659924146,0.8087262423603266,False
ING5,0.4123556,0.0289,0.15533658659924146,0.8087262423603266,False
TXNRD1,-0.2570207,0.0289,0.15533658659924146,0.8087262423603266,False
C11orf2,0.2120029,0.0289,0.15533658659924146,0.8087262423603266,False
CCDC166,-0.5804184,0.0289,0.15533658659924146,0.8087262423603266,False
SHOC2,-0.3480301,0.0289,0.15533658659924146,0.8087262423603266,False
HSPB9,0.2404231,0.029,0.15567727272727272,0.8077747853097353,False
TOMM7,0.2252956,0.029,0.15567727272727272,0.8077747853097353,False
C12orf44,-0.2672312,0.029,0.15567727272727272,0.8077747853097353,False
NTAN1,0.1987859,0.029,0.15567727272727272,0.8077747853097353,False
CABYR,-0.2978445,0.029,0.15567727272727272,0.8077747853097353,False
KCNA10,0.3965839,0.0291,0.15593844214771868,0.8070468087714223,False
COG6,0.1978726,0.0291,0.15593844214771868,0.8070468087714223,False
BST2,0.5757416,0.0291,0.15593844214771868,0.8070468087714223,False
LOC387647,-0.2464171,0.0291,0.15593844214771868,0.8070468087714223,False
C14orf80,-0.2325235,0.0291,0.15593844214771868,0.8070468087714223,False
TMEM179B,0.3011187,0.0291,0.15593844214771868,0.8070468087714223,False
RGS8,-0.5213497,0.0291,0.15593844214771868,0.8070468087714223,False
PI15,-0.5137578,0.0292,0.1562773413897281,0.8061039856581044,False
C12orf75,-0.2252724,0.0292,0.1562773413897281,0.8061039856581044,False
C17orf63,0.2005687,0.0292,0.1562773413897281,0.8061039856581044,False
XLOC_008985,0.629351,0.0292,0.1562773413897281,0.8061039856581044,False
RAB12,-0.3460153,0.0292,0.1562773413897281,0.8061039856581044,False
HAO1,0.463413,0.0293,0.15645802562170308,0.8056021545131676,False
TNFAIP8L2,0.5887331,0.0293,0.15645802562170308,0.8056021545131676,False
RASSF1,-0.2375948,0.0293,0.15645802562170308,0.8056021545131676,False
SCARB1,0.2915237,0.0293,0.15645802562170308,0.8056021545131676,False
FAM192A,-0.2145743,0.0293,0.15645802562170308,0.8056021545131676,False
XLOC_010570,-0.2663836,0.0293,0.15645802562170308,0.8056021545131676,False
NXPH1,-0.3768644,0.0293,0.15645802562170308,0.8056021545131676,False
ATXN2L,-0.2215554,0.0293,0.15645802562170308,0.8056021545131676,False
OTUD3,0.2875374,0.0293,0.15645802562170308,0.8056021545131676,False
CDK5RAP1,-0.2241745,0.0294,0.1566771621960391,0.8049943031808614,False
LOC727869,0.3637551,0.0294,0.1566771621960391,0.8049943031808614,False
MAN1C1,0.280602,0.0294,0.1566771621960391,0.8049943031808614,False
CMTM8,0.2210243,0.0294,0.1566771621960391,0.8049943031808614,False
KIAA0391,0.2367003,0.0294,0.1566771621960391,0.8049943031808614,False
APLP1,-0.4158547,0.0294,0.1566771621960391,0.8049943031808614,False
FAM184B,0.329602,0.0294,0.1566771621960391,0.8049943031808614,False
TATDN3,-0.2310204,0.0294,0.1566771621960391,0.8049943031808614,False
C7orf44,0.2032335,0.0295,0.15689542156617461,0.804389729565121,False
DPP7,0.3616894,0.0295,0.15689542156617461,0.804389729565121,False
XLOC_l2_013734,-0.2777991,0.0295,0.15689542156617461,0.804389729565121,False
CNKSR2,-0.2754291,0.0295,0.15689542156617461,0.804389729565121,False
DYNLT3,0.2911978,0.0295,0.15689542156617461,0.804389729565121,False
KLHL29,-0.281821,0.0295,0.15689542156617461,0.804389729565121,False
C19orf71,-0.4545418,0.0295,0.15689542156617461,0.804389729565121,False
C17orf101,-0.313651,0.0295,0.15689542156617461,0.804389729565121,False
DNTTIP1,-0.2216048,0.0296,0.15715204795204796,0.8036799550315216,False
GCA,0.2535172,0.0296,0.15715204795204796,0.8036799550315216,False
