GENE_SYMBOL,logFC,P.Value,FDR
LOC100506123,0.186,0.41366364,1.0
STX10,0.0588,0.6410211426685533,1.0
MLL2,0.13,0.41388349,1.0
ZNF347,-0.07935,0.6903908094793147,1.0
ARID5B,0.0791,0.7258909646553784,1.0
RHOBTB3,-0.0799,0.41398049,1.0
ARID4B,0.1095,0.6769251853120297,1.0
PABPN1,0.0564,0.4139915,1.0
DIS3L2,0.04616,0.9329601800330773,1.0
PAGE2B,-0.04150000000000001,0.617789253014199,1.0
OR2Y1,0.303,0.41404912,1.0
SNX14,-0.0693,0.41406888,1.0
TRPM4,-0.0482,0.41410359,1.0
FAM22D,0.0701,0.732837513779095,1.0
FAM171A1,0.072185,0.7630840716700359,1.0
SETD4,-0.0693,0.5557816196859483,1.0
C11orf51,0.0817,0.41441301,1.0
CCDC76,-0.014800000000000008,0.7150277822029705,1.0
LONRF1,0.0872,0.4145043,1.0
HAAO,0.073575,0.776942502386157,1.0
RNF17,-0.002733333333333333,0.8640730988295485,1.0
HSPA1B,0.0701,0.41455818,1.0
THBS1,-0.0863,0.666419151808059,1.0
SOD3,-0.23,0.414611,1.0
USP29,-1.1,0.41463905,1.0
PROK1,-0.249,0.41464779,1.0
CCDC39,-0.15,0.41468919,1.0
STARD13,-0.08779999999999999,0.8181539915559752,1.0
YIF1B,-0.03359999999999999,0.6116058398886033,1.0
CABP7,-0.0995,0.41472429,1.0
PAR1,0.211,0.41475216,1.0
ZW10,0.0845,0.41476425,1.0
APCDD1,-0.491,0.41480814,1.0
ZNF333,0.0353,0.6867078280052537,1.0
FNIP1,-0.121,0.41486257,1.0
C17orf81,-0.0876,0.41489398,1.0
APBA1,-0.09106,0.7714041487978294,1.0
GEN1,-0.205,0.41491957,1.0
CLEC7A,-0.04,0.6109074347316565,1.0
FLJ25917,-0.0991,0.41502165,1.0
ZNF257,-0.1211,0.7200230032189185,1.0
GMEB2,-0.168,0.41511082,1.0
TBX3,-0.0625,0.628681394704208,1.0
METTL13,-0.075,0.41521286,1.0
HULC,-0.0917,0.41525433,1.0
LOC728573,-0.168,0.41527246,1.0
BAZ1B,0.07285,0.5492980776902427,1.0
QARS,-0.0693,0.41537343,1.0
ROM1,0.0784,0.41537504,1.0
DDX56,0.0655,0.41551899,1.0
LOC730159,-0.266,0.41569235,1.0
C11orf68,0.0503,0.41570803,1.0
ACSS3,-0.0806,0.41574362,1.0
SMS,0.076,0.41591728,1.0
MAGEC3,0.22,0.41594664,1.0
COQ10A,0.0935,0.41613425,1.0
OR10Q1,-0.121,0.41614507,1.0
C19orf66,0.125,0.4162424,1.0
NKX2-5,-0.1,0.41632385,1.0
POM121L4P,-0.446,0.4163718,1.0
DISP1,-0.03302,0.7691973948552463,1.0
ENOX2,-0.0515,0.41643789,1.0
GDAP1,0.159,0.41661626,1.0
ARID3A,0.19,0.41663889,1.0
TBCE,-0.0863,0.41666558,1.0
VPS33B,0.0519,0.41669203,1.0
BDKRB1,-0.139,0.41676324,1.0
GREB1L,0.052,0.6267159548185388,1.0
BCLAF1,-0.032535,0.775337112969019,1.0
LOC100130548,-0.205,0.41690474,1.0
ZNF623,0.097,0.5011486173646857,1.0
EFCAB5,0.060000000000000005,0.6779776950682842,1.0
NHP2L1,0.0526,0.5875636215466544,1.0
ABCF1,0.129,0.41708668,1.0
CANT1,0.09625,0.720078037735679,1.0
NAPRT1,-0.0939,0.4171261,1.0
TRAPPC2P1,-0.066,0.41723989,1.0
OR5L2,0.232,0.41731064,1.0
IL15,-0.0698,0.41736601,1.0
RBM44,-0.06766666666666667,0.8678934096870465,1.0
C10orf12,0.128,0.41742229,1.0
C2orf71,-0.25,0.41746397,1.0
ZNF804A,0.403,0.41766345,1.0
PTPLA,5.000000000000143e-05,0.4989140049467241,1.0
THOC3,0.019049999999999997,0.6671359777081579,1.0
MRPS28,-0.085,0.41781514,1.0
LOC338651,-0.287,0.41784235,1.0
ANKRD7,0.496,0.41785272,1.0
RBM27,-0.0551,0.41795007,1.0
CPSF2,-0.144,0.41795225,1.0
CA5A,-0.122,0.41796854,1.0
C9orf64,-0.0075,0.588439717060681,1.0
OR2G6,-0.0729,0.41799726,1.0
SRCRB4D,-0.0531,0.41801893,1.0
SVEP1,0.114585,0.7776208520796273,1.0
RPS27,0.0692,0.7632290793642893,1.0
TMEM85,0.0247,0.5653038659364705,1.0
LOC100129098,-0.0657,0.41816294,1.0
QKI,0.09549999999999999,0.8156930640355698,1.0
LPAL2,0.414,0.41825728,1.0
FAM208B,-0.106,0.41825948,1.0
FMN2,-0.10036666666666666,0.9219739906240858,1.0
ZSCAN4,-0.301,0.41834726,1.0
LCN10,0.0689,0.41842572,1.0
NR3C2,-0.153,0.41850136,1.0
PCGEM1,0.534,0.41850716,1.0
CLN6,0.133,0.41853595,1.0
ANKRD20A4,-0.0747,0.41861583,1.0
PRPS2,0.0751,0.5993025537420894,1.0
KCTD18,0.108,0.41866442,1.0
MEIG1,-0.187,0.41870904,1.0
CYP11A1,0.108,0.41876602,1.0
KLHL23,-0.102,0.41876682,1.0
FKSG29,0.107,0.4188219,1.0
FGF2,-0.03799999999999999,0.6922496644878992,1.0
DNAJB6,0.012199999999999997,0.853060324059225,1.0
TG,-0.125,0.41890399,1.0
GBF1,0.0808,0.41897642,1.0
SLC17A8,-0.0685,0.41902956,1.0
LOC284930,0.219,0.41913538,1.0
SEC14L6,0.179,0.41917042,1.0
INTS4,0.03125,0.7541480968115419,1.0
SYT2,-0.033934,0.9540784111928177,1.0
ABCC4,0.167,0.41928751,1.0
ERGIC3,0.056,0.41929796,1.0
CERS2,-0.0728,0.41936362,1.0
ARL6IP1,0.0713,0.4194509,1.0
PHACTR2,-0.043733333333333325,0.8075166414795664,1.0
DAGLB,0.0834,0.41970332,1.0
C1orf52,0.098,0.5673719092641683,1.0
KLHL36,-0.0038499999999999993,0.7440584912567378,1.0
LHX5,-0.102,0.4197255,1.0
RPS3,0.0716,0.41975287,1.0
RICTOR,-0.062,0.41977883,1.0
MED20,0.07035,0.6528683973958653,1.0
LTC4S,0.0889,0.4199455,1.0
TH,0.16355,0.6851749723774707,1.0
SFTPB,-0.051949999999999996,0.7150776171953896,1.0
C17orf109,0.15250000000000002,0.5638659561358603,1.0
PTGS2,-0.129,0.42012499,1.0
BIRC6,-0.126,0.4201442,1.0
EDDM3B,0.0443,0.42016784,1.0
ANGPT1,2.14,0.42030148,1.0
PSMD9,0.07919999999999999,0.6912891804084413,1.0
BPGM,-0.0745,0.42031022,1.0
LOC100288524,0.302,0.42043231,1.0
LRCH1,-0.2415,0.5611050472615271,1.0
DHX40,0.181,0.42047045,1.0
SFXN4,0.0494,0.42053522,1.0
FAM49A,-0.219,0.42064251,1.0
RPS6KA4,0.0828,0.42065472,1.0
EIF5A2,-0.0805,0.42072129,1.0
TRIL,0.189,0.42072395,1.0
TNFRSF25,0.14575000000000002,0.613882432600066,1.0
OTOR,-0.384,0.42080206,1.0
CACNA1A,0.249,0.42084415,1.0
C9orf85,-0.004049999999999998,0.680073436487603,1.0
DHRS4L1,-0.1286,0.5950713407031174,1.0
PTPRZ1,-0.281,0.4209069,1.0
FXYD6,0.157,0.42091911,1.0
CCR10,-0.169,0.42107401,1.0
ERG,-0.232,0.42118393,1.0
XLOC_003195,0.345,0.42119302,1.0
PRDM5,0.11486666666666667,0.7464422416771246,1.0
PLEC,0.05675,0.7550490681470963,1.0
TEP1,-0.0514,0.42153126,1.0
KRTAP17-1,0.071,0.42155953,1.0
SEC22C,0.015000000000000001,0.6964514214184065,1.0
PGAP2,0.104,0.42159709,1.0
XPO7,-0.0703,0.42163588,1.0
LOC440944,-0.148,0.42166073,1.0
LINC00116,-0.376,0.42172209,1.0
SLC35A3,-0.34285,0.6312247924694003,1.0
TUBGCP4,0.246,0.42177971,1.0
CASP6,-0.068,0.42181046,1.0
LOC619207,0.20795,0.7753758058938423,1.0
HERC2P4,0.16,0.42184347,1.0
RN28S1,0.013750000000000002,0.8380188233513767,1.0
C9orf79,0.305,0.42190864,1.0
NEK8,-0.193,0.42200713,1.0
DDX50,0.105,0.42209024,1.0
LOC400657,-0.203,0.6259426817024818,1.0
JMJD7,-0.064,0.42226889,1.0
B3GALT4,-0.244,0.42232495,1.0
DNMBP,0.0647,0.42238507,1.0
SNRNP27,-0.0543,0.42247046,1.0
PRCP,-0.0613,0.42249787,1.0
FAM165B,-0.1295,0.5259145651683412,1.0
GRAP,-0.11115,0.7465826346610724,1.0
MRPL44,-0.0585,0.42268483,1.0
LRRC27,0.0148,0.9343491399718248,1.0
PGLYRP4,-0.0959,0.42294506,1.0
LOC440704,0.0441,0.4229965,1.0
SIRPB1,-0.03339999999999999,0.8097746532281607,1.0
GPR150,-0.137,0.4230523,1.0
CRABP1,0.0821,0.6785909035113575,1.0
VPS72,0.126,0.42322934,1.0
SMEK1,0.0687,0.42324303,1.0
ANO7,0.051,0.8578611979813865,1.0
CYCS,-0.062099999999999995,0.7838321084950787,1.0
SLC35B4,-0.241,0.42347013,1.0
OR13G1,0.0457,0.42348455,1.0
ACE2,0.0621,0.42349438,1.0
CELSR2,0.189,0.42354075,1.0
MIA3,-0.06582500000000001,0.7571681568540557,1.0
CDYL2,0.148,0.42359525,1.0
OR6N2,0.145,0.42360421,1.0
LHX6,0.401,0.42365854,1.0
TIMM8A,-0.0466,0.42367436,1.0
ACCN1,0.257,0.42379043,1.0
CDYL,0.0735,0.42381993,1.0
LOC100128131,0.37,0.42382221,1.0
KRT75,-0.0711,0.42396032,1.0
RIC8B,-0.0679,0.7685924044665196,1.0
XLOC_007600,-0.237,0.42403754,1.0
ARG2,0.0576,0.42406863,1.0
PSMB5,0.0819,0.4240907,1.0
TRIM14,-0.1671,0.8413748789537128,1.0
L2HGDH,-0.09103333333333334,0.7445141847573598,1.0
PPP6R3,-0.0883,0.42411045,1.0
TGFBRAP1,0.01675,0.683254634267602,1.0
HHATL,-0.223,0.42424901,1.0
FAM19A1,0.18825,0.7181686812172415,1.0
ZNF786,0.079,0.42434005,1.0
PMS2P4,0.0818,0.42435886,1.0
LSM10,0.0898,0.42437052,1.0
LOC728073,0.0709,0.42437295,1.0
STK32C,0.08685,0.612481191855486,1.0
HSD3B2,0.138,0.42441573,1.0
WWP1,0.0876,0.42444361,1.0
RNF8,0.027094999999999998,0.7728591963846938,1.0
TSLP,-0.255,0.42463218,1.0
C4orf22,-0.0804,0.42465488,1.0
IQCF1,0.10405,0.5407591149149201,1.0
MLL5,-0.004050000000000002,0.890905577681632,1.0
RPS15AP10,-0.298,0.42473748,1.0
MARK3,-0.0678,0.42479963,1.0
ANKRD27,0.0528,0.7033345734716938,1.0
PXDNL,-0.143,0.42483671,1.0
CD276,0.04265,0.7266005153338632,1.0
SRR,-0.169,0.42492812,1.0
MAGEL2,0.447,0.42502219,1.0
LRRC49,0.09135,0.7678537162226733,1.0
CHD3,0.139,0.42515849,1.0
TREH,-0.115,0.42518245,1.0
AP2A2,0.0131,0.5190737991053125,1.0
C1orf135,0.384,0.42536005,1.0
LOC100190940,0.07339999999999999,0.7365564282883075,1.0
OR2L1P,0.29,0.42559067,1.0
ARGFXP2,0.0515,0.42563126,1.0
PACS2,0.0538,0.4257251,1.0
COG4,0.0835,0.6830090657241639,1.0
RASGRF1,0.51165,0.7482509660411034,1.0
AK4,-0.10325000000000001,0.5819351556905931,1.0
LINC00326,0.153,0.42581021,1.0
NLRC4,-0.140285,0.770676259318694,1.0
PARP11,-0.032500000000000015,0.5163414850357646,1.0
ZER1,-0.0944,0.42589901,1.0
PHF15,0.0677,0.6539821835928699,1.0
ANO9,-0.143,0.42593608,1.0
IL17RB,-0.107,0.42599626,1.0
NINJ2,-0.0827,0.42603271,1.0
FAM136A,-0.089,0.42603641,1.0
FAM84A,-0.018800000000000004,0.9399830562307219,1.0
FLJ43681,-0.0481,0.42606146,1.0
MSRB3,-0.135,0.42610102,1.0
LOC391767,-0.168,0.42611826,1.0
OR51B5,0.379,0.42623084,1.0
PMPCB,-0.176,0.42624617,1.0
ANKDD1A,-0.06366666666666669,0.7940271011150892,1.0
GALC,0.012000000000000004,0.7114983433791657,1.0
MTX3,-0.141,0.42634675,1.0
ZNF329,0.10295000000000001,0.729884298631442,1.0
TRIM64,-0.0949,0.42644617,1.0
C8orf29,-0.0504,0.42646392,1.0
RAB3A,0.145,0.42653173,1.0
BPHL,-0.0597,0.42655431,1.0
THRA,-0.07025,0.6417705330738745,1.0
RHEB,-0.0974,0.7270672487340155,1.0
C15orf55,0.3234,0.6692359776593266,1.0
DLG3,-0.335,0.42665344,1.0
MGC4473,0.0741,0.42670314,1.0
LOC645586,-0.272,0.42670378,1.0
LOC100506459,-0.0702,0.42680746,1.0
IFIT5,-0.0596,0.42681478,1.0
DYNLT1,-0.23315,0.5365230042035327,1.0
HLCS,-0.0671,0.42683564,1.0
FN3K,0.218,0.42689961,1.0
TMEM25,0.0639,0.7112029548764407,1.0
CSDA,-0.0049499999999999995,0.7433226086951856,1.0
FLJ44896,0.0642,0.42696479,1.0
DHRS7,-0.0452,0.42703576,1.0
CROT,0.1885,0.5953892717489493,1.0
OR4K2,-0.0452,0.42712784,1.0
FLJ38122,-0.131,0.42715088,1.0
RBM47,0.060465,0.7834710311565989,1.0
LPL,-0.309,0.42726393,1.0
SEL1L2,0.17555,0.6320747702096419,1.0
NPTN,0.0706,0.6601977033404929,1.0
MAK16,0.0539,0.42730128,1.0
PIGP,-0.114,0.42730199,1.0
FEZ1,0.153,0.42744413,1.0
MZT2B,-0.0475,0.42746929,1.0
S100A3,0.112,0.42753355,1.0
ACOT8,0.037864999999999996,0.7658327228544453,1.0
MGAT5,0.06795000000000001,0.7274174013594581,1.0
ABHD6,-0.0606,0.42764233,1.0
SHC4,-0.438,0.42766969,1.0
PSMD7,-0.0664,0.42773104,1.0
WISP3,0.251,0.42785339,1.0
SHARPIN,-0.054099999999999995,0.5180193221622167,1.0
CDC14A,-0.277,0.42792268,1.0
PCGF1,0.0658,0.42792426,1.0
PEX14,-0.0534,0.42792921,1.0
LOC100616668,-0.706,0.42797228,1.0
ZNF90,0.0274385,0.7863540012309407,1.0
SCGBL,0.213,0.4280067,1.0
C19orf20,0.0863,0.42806894,1.0
PANK2,0.0842,0.42813936,1.0
HNRNPA3,-0.106966,0.8920723514220906,1.0
MAX,0.07783333333333334,0.6517456433724076,1.0
RSRC1,-0.0502,0.42818239,1.0
LOC401320,0.08149999999999999,0.5929988285467687,1.0
SPRR2C,0.202,0.42833952,1.0
TSGA10,-0.07675,0.5708840371942319,1.0
RPS7P5,-0.0826,0.42842684,1.0
GTF3C2,0.0975,0.42846309,1.0
HIST1H3E,-0.0915,0.42849254,1.0
ZNF271,-0.06395,0.787428779877851,1.0
SLC15A4,0.09305000000000001,0.5525309412268501,1.0
DCDC2,0.135,0.42859198,1.0
HIST3H2BB,0.464,0.42870422,1.0
LOC729059,-0.35,0.4287192,1.0
CCDC103,-0.0227,0.7114724610234976,1.0
FRMD8,-0.11205,0.6867162459434705,1.0
TMEM35,0.396,0.4289004,1.0
B3GNT1,0.16,0.42896324,1.0
PES1,0.115,0.42912952,1.0
MCM3AP,0.132,0.42915009,1.0
SDAD1,0.0962,0.7398098597721867,1.0
MR1,0.10365,0.5422002258142253,1.0
KRTAP1-1,0.497,0.42940185,1.0
TEKT5,-0.216,0.42943069,1.0
SLC6A8,-0.010866666666666672,0.802063249958012,1.0
LOC339535,0.031405,0.7537167996347941,1.0
EVC,-0.149,0.42955471,1.0
TXLNG2P,-0.04756666666666667,0.823777716120739,1.0
LMOD2,0.533,0.42960589,1.0
IFITM3,-0.0523,0.42962344,1.0
GPX6,0.1785,0.6152451571606397,1.0
FAM50B,-0.0648,0.42963837,1.0
ISLR2,0.105935,0.7913920977734642,1.0
FARSA,0.0971,0.42967777,1.0
CCRN4L,-0.183,0.42973728,1.0
APOO,-0.0806,0.4297533,1.0
LOC100132147,-0.12256666666666666,0.7418180935671219,1.0
LOC100132707,0.19829999999999998,0.5610219402567154,1.0
LOC284242,-0.227,0.43011259,1.0
SNX4,-0.0678,0.43011903,1.0
C12orf54,0.0592,0.5926063335708178,1.0
MMGT1,0.0659,0.4301506,1.0
HSPA4L,-0.107,0.43017379,1.0
BTG1,-0.0629,0.43021838,1.0
TSN,-0.051500000000000004,0.626353985581322,1.0
CASP8,-0.10175000000000001,0.6490278298340268,1.0
ACOX1,-0.141,0.43029517,1.0
RBM17,-0.0869,0.43043298,1.0
TOMM40,0.06245,0.5107104277966481,1.0
MBP,-0.13573333333333334,0.6833555446517876,1.0
SBF1P1,0.145,0.43051244,1.0
RANBP3,-0.24655000000000002,0.7075698874525758,1.0
TGFBR3,-0.2,0.43059981,1.0
CAMK2B,0.115,0.43063936,1.0
UBR2,-0.0776,0.6746009529804902,1.0
CYBB,-0.438,0.43075432,1.0
C5orf55,0.101,0.43078836,1.0
CALCRL,0.16427433333333333,0.8653003522523991,1.0
LAMTOR3,0.08320000000000001,0.6965512749214067,1.0
SLC6A1,-0.262,0.43088052,1.0
C1QC,-0.5,0.4308953,1.0
C10orf114,-0.128,0.43093172,1.0
RPL23,0.009133333333333332,0.7716949794357969,1.0
HERC3,0.043355000000000005,0.756788164984738,1.0
NMNAT1,0.04215,0.6936898715643257,1.0
PROL1,0.0534,0.43115161,1.0
C17orf63,-0.061799999999999994,0.7196945049408305,1.0
PTPN21,-0.106,0.43137189,1.0
NEIL1,-0.0708,0.43146142,1.0
SNORA80,-0.516,0.43149267,1.0
CNTRL,-0.04873166666666665,0.9499282436927126,1.0
CD37,-0.10085,0.7394954487814513,1.0
GYS1,0.0944,0.43158763,1.0
ANKRD53,0.134,0.43163097,1.0
LOC100131283,-0.201,0.431723,1.0
ABCA3,0.0625,0.43176908,1.0
LOC100507012,-0.139,0.43191581,1.0
PCMTD2,-0.27,0.43207317,1.0
TAGAP,-0.019800000000000005,0.7223936979822638,1.0
AP2M1,0.0845,0.43216606,1.0
ISM1,0.15,0.43220557,1.0
KCNU1,0.0699,0.43221454,1.0
RUFY4,-0.18145,0.7814544917572022,1.0
TMPRSS3,-0.278,0.43229502,1.0
ZNF32,0.0901,0.43231868,1.0
PARL,0.03575,0.724411455079944,1.0
PTP4A2,0.0917,0.43232784,1.0
PIGC,-0.039749999999999994,0.5088645760376903,1.0
MYADML2,-0.095,0.6019559605056276,1.0
LOC349196,-0.22235,0.6427671043874253,1.0
PLD4,0.424,0.43249227,1.0
SYS1,0.0685,0.6942699603631421,1.0
SI,-0.239,0.43291011,1.0
VN1R3,0.103,0.43295983,1.0
KIAA1467,0.22,0.43306317,1.0
F2R,-0.012200000000000003,0.6469318822970338,1.0
DDX11,0.020999999999999994,0.8045341416836772,1.0
C12orf70,-0.101,0.43338375,1.0
GPR124,0.166,0.43353329,1.0
GLUD1,-0.0629,0.43354311,1.0
TSNAX,-0.1533,0.5187609609107099,1.0
EPB41L1,-0.018600000000000002,0.9094804601375613,1.0
GLRX,-0.0931,0.43364572,1.0
GOLGA6L6,-0.07576000000000001,0.9047152906631,1.0
DOPEY1,0.0482,0.6431835003235866,1.0
KLK12,0.415,0.43380055,1.0
CTAGE11P,0.0569,0.43392466,1.0
DNAJC18,-0.531,0.43393756,1.0
HLA-F-AS1,-0.19,0.43397964,1.0
SEMA3F,0.183,0.43400234,1.0
C2CD2,0.159,0.43403012,1.0
FOS,0.11,0.43405187,1.0
FUK,0.1,0.43406955,1.0
ALOX15,0.331,0.5914201794777227,1.0
C3orf36,0.323,0.43421728,1.0
SF1,-0.0005000000000000004,0.6172927910969854,1.0
FOXS1,0.512,0.43426218,1.0
CTDP1,0.1475,0.5894662728065966,1.0
CREG1,0.0499,0.43430806,1.0
CYP2W1,-0.0708,0.43431304,1.0
LOC338620,-0.133,0.434499,1.0
PITX2,-0.261,0.43451282,1.0
ECI2,-0.052,0.43457563,1.0
TOMM7,-0.0307,0.7017156402227926,1.0
IGFN1,0.1839,0.7708351736106515,1.0
PRO0611,-0.244,0.43499431,1.0
TMEM108,0.07900000000000001,0.7396313125182812,1.0
SBSN,-0.463,0.43523764,1.0
STX6,0.118,0.435272,1.0
GGTLC2,-0.0658,0.7644740461976411,1.0
IL3,0.0925,0.43536583,1.0
AVIL,0.412,0.43544684,1.0
ACRV1,0.115,0.43561107,1.0
LILRA5,-0.449,0.43561584,1.0
CDK2,0.108,0.43566951,1.0
SRGN,-0.169,0.43577249,1.0
TMCO6,0.0729,0.43581355,1.0
ZNF267,0.129,0.43581447,1.0
TNFSF9,0.242,0.43585552,1.0
SCO1,0.0597,0.43586056,1.0
LIN9,0.004299999999999998,0.6866735089597863,1.0
PGAM1,0.061399999999999996,0.687677418259471,1.0
LHCGR,-0.06309999999999999,0.6627176437398332,1.0
UCK1,0.0862,0.43598562,1.0
ZNF276,-0.233,0.43600892,1.0
RILPL2,-0.0529,0.43604026,1.0
ZHX1,-0.0907,0.43605993,1.0
SPDYE4,0.239,0.43608203,1.0
C15orf32,-0.35,0.43613455,1.0
UHMK1,0.0667,0.6010093416982836,1.0
WEE1,-0.147,0.43633766,1.0
KBTBD8,-0.229,0.43640552,1.0
UBA1,0.127,0.43643597,1.0
AGTPBP1,-0.09620000000000001,0.6416682588267014,1.0
LEMD2,0.0579,0.43666046,1.0
ATP6V1D,-0.0538,0.43666748,1.0
MCM3AP-AS1,-0.0689,0.4366684,1.0
ELOVL6,0.06255,0.7636257633251731,1.0
GPRIN1,0.2825,0.5116785439216553,1.0
C16orf78,0.275,0.43688079,1.0
ZBTB37,-0.252,0.43690105,1.0
EYA4,0.0465,0.43699364,1.0
LY75,-0.236,0.43717302,1.0
PABPC1P2,-0.632,0.43717384,1.0
LOC100509861,-0.209,0.43718265,1.0
NAALADL2,-0.13853,0.7932829171882347,1.0
LOC100128185,-0.253,0.43724323,1.0
XPR1,0.08135,0.5628299530557238,1.0
FEV,-0.527,0.437364,1.0
ZFP37,0.513,0.43737476,1.0
RRS1,-0.0425,0.43740222,1.0
KIAA1737,0.0674,0.43754642,1.0
LPHN3,0.03892,0.7539763175213368,1.0
FZD1,-0.18,0.43760761,1.0
SNHG4,-0.254,0.43761043,1.0
ARL15,-0.199,0.43766266,1.0
HRH3,0.04255,0.7494914149655993,1.0
MTHFD1,0.0721,0.4377164,1.0
SYT17,-0.0758,0.43774333,1.0
PER2,-0.13,0.5657632973761009,1.0
ORM1,0.0835,0.43782243,1.0
SFXN1,-0.562,0.4378226,1.0
ELOVL2,-0.207,0.43785775,1.0
FLJ41350,-0.0622,0.43790443,1.0
RSBN1,-0.0873,0.43791077,1.0
DLL1,-0.439,0.43792426,1.0
CXorf68,-0.0923,0.437946,1.0
TJP1,-0.0837,0.43798046,1.0
GOLGA6L9,-0.0467,0.6940470119347784,1.0
PPM1J,-0.0714,0.43801353,1.0
HERC2P2,0.0795,0.43808341,1.0
IQCF2,0.506,0.438151,1.0
FERMT1,0.08932333333333335,0.7689709454619027,1.0
WHSC1L1,0.060721,0.9200096582440754,1.0
C3orf14,-0.0753,0.43830946,1.0
FPR2,-0.338,0.4383617,1.0
LOC283788,-0.08546666666666668,0.7241098016170042,1.0
CCDC60,0.122,0.43843244,1.0
XLOC_008174,0.012476666666666665,0.9921293913157757,1.0
CCDC78,0.109,0.43848513,1.0
ATHL1,-0.08835,0.6574545853692362,1.0
ADAD2,-0.134,0.43850768,1.0
KDSR,-0.01695,0.5847059054528504,1.0
SH3BGRL3,-0.06455,0.776145866510042,1.0
CAMK1,0.0797,0.43854665,1.0
ATP6V1C1,0.012750000000000001,0.7354131231554416,1.0
ADHFE1,-0.0521,0.7498252562390755,1.0
ZNF547,-0.059149999999999994,0.6452548689788822,1.0
DMRTA2,-0.491,0.43859983,1.0
MSL2,-0.0608,0.43860057,1.0
PIGT,-0.0638,0.4386303,1.0
ZNF562,-0.0209,0.7174406579245394,1.0
ZNF503-AS2,-0.0789,0.4387312,1.0
ZNF498,0.1595,0.6021688149128799,1.0
DCBLD2,-0.0403,0.8434389790278797,1.0
SKAP1,-0.147,0.43896623,1.0
SCGB1A1,-0.0434,0.43905841,1.0
JAKMIP2,0.371,0.6827408629555736,1.0
CFLAR-AS1,0.163,0.43909341,1.0
LOC391764,0.199,0.4390955,1.0
TRAF2,0.07595,0.7222177980899119,1.0
C1orf53,-0.0809,0.43917171,1.0
RFC1,0.0582,0.4391742,1.0
C17orf96,-0.0455,0.43918487,1.0
MAPK10,-0.1568,0.758969117726519,1.0
PRR7,-0.031349999999999996,0.7882922993824046,1.0
MRPL38,0.058750000000000004,0.7720811870337069,1.0
ZNF799,0.10885,0.6970180935436627,1.0
CCRL2,0.254,0.5565650889566682,1.0
ZNF124,-0.107,0.4394836,1.0
ADAMTSL3,-0.11530000000000001,0.5963391699862818,1.0
FOXN2,-0.013449999999999997,0.6078110406179509,1.0
LHPP,-0.07065,0.7188734893174289,1.0
TMEM136,-0.0004000000000000045,0.5781517927362204,1.0
IQSEC3,-0.024633333333333337,0.7535511381008597,1.0
PDZRN3,0.1665,0.5630079107618122,1.0
FLJ13773,-0.123,0.43962562,1.0
LOC254559,0.275,0.43962576,1.0
LYZL4,-0.0829,0.43966683,1.0
WDR3,-0.028249999999999997,0.7723363685252216,1.0
RNFT1,-0.131,0.43969207,1.0
ADAM30,-0.198,0.43969765,1.0
ATOH7,0.143,0.43979278,1.0
FAM116B,-0.115,0.43979371,1.0
SATB1,-0.0897,0.43995898,1.0
ARRDC5,0.268,0.44003686,1.0
LOC387895,0.687,0.44009606,1.0
UBIAD1,0.0543,0.6205842300169065,1.0
KRTAP8-1,-0.0476,0.44017714,1.0
MOAP1,0.122,0.4402768,1.0
LOC100129171,-0.0972,0.44041406,1.0
LRRC57,-0.222,0.4404283,1.0
LOC550643,-0.11,0.44046188,1.0
ANXA3,0.0598,0.44048568,1.0
EMP2,0.012649999999999998,0.6361792890486208,1.0
XLOC_000626,-0.205,0.44054286,1.0
XLOC_002892,-0.21635,0.770921509325444,1.0
SLC26A10,0.273,0.44056367,1.0
MRPS36,-0.13775,0.5582403959415365,1.0
FMNL1,-0.04500000000000001,0.713755767167368,1.0
C8orf34,-0.119,0.44066055,1.0
PBX2,-0.365,0.44068178,1.0
SMNDC1,-0.06265,0.5281003472209378,1.0
ZNF326,-0.062033333333333336,0.8233867280355835,1.0
RCOR3,-0.09705,0.6568578440232447,1.0
TMEM203,-0.045500000000000006,0.7642940608106527,1.0
PTPN23,0.0872,0.44095909,1.0
LRRC70,-0.229,0.44097013,1.0
FABP5,-0.04081,0.8507538351419933,1.0
CCDC92,-0.0528,0.44099306,1.0
PXK,0.0533,0.44102424,1.0
XLOC_012861,0.0952,0.44103984,1.0
HTR2C,0.023559999999999998,0.7822994857464998,1.0
C21orf31,0.102,0.44115531,1.0
MACC1,-0.816,0.44117093,1.0
LOC285286,0.294,0.44121554,1.0
HBG1,0.056014999999999995,0.7837242796870008,1.0
PRAM1,-0.199,0.44121899,1.0
NCOA5,0.06605,0.7739465091264733,1.0
OR1A2,0.452,0.44124633,1.0
GPRASP1,0.27,0.44134068,1.0
SIRT4,-0.0919,0.44139107,1.0
CLP1,0.0533,0.44148552,1.0
FAM123A,0.188,0.441526,1.0
AQP2,0.269,0.44163079,1.0
MED30,-0.181,0.44167825,1.0
ARX,0.204,0.44176995,1.0
ERVFRD-2,-0.118,0.44181794,1.0
C4orf46,-0.1008,0.7048629348128175,1.0
UGT3A2,-0.0718,0.44186666,1.0
RNF122,-0.0715,0.44188608,1.0
IFFO1,0.14245,0.6515444297014585,1.0
ARPC4,0.0561,0.44198185,1.0
SERTM1,-0.0469,0.44199788,1.0
RGNEF,-0.011500000000000003,0.6694373920368564,1.0
PCK2,0.04915,0.7766184263382458,1.0
TAS1R2,-0.157,0.44208886,1.0
