GENE_SYMBOL,logFC,P.Value,FDR
ALKBH1,-0.14436867,0.344,0.9695345238095238
ZNF419,0.125506,0.344,0.9695345238095238
AFMID,-0.134609,0.345,0.9695345238095238
TOX3,-0.11565633,0.345,0.9695345238095238
ALDH8A1,-0.12906567,0.345,0.9695345238095238
TOR1A,0.099125,0.345,0.9695345238095238
MIR218-1,-0.14308967,0.345,0.9695345238095238
VASP,-0.106769,0.345,0.9695345238095238
CNIH3,-0.09986233,0.345,0.9695345238095238
IFNK,-0.109422,0.345,0.9695345238095238
SFXN4,0.16801167,0.345,0.9695345238095238
IST1,0.109365,0.345,0.9695345238095238
POC1B-GALNT4,-0.12774333,0.345,0.9695345238095238
GALNT4,-0.12774333,0.345,0.9695345238095238
ARPC1B,0.13117033,0.345,0.9695345238095238
GDF3,0.13348833,0.345,0.9695345238095238
STXBP1,0.10268067,0.345,0.9695345238095238
VAPA,0.09992667,0.345,0.9695345238095238
MRS2,-0.129019,0.345,0.9695345238095238
NUDT16L1,-0.148611,0.345,0.9695345238095238
LOC401286,0.14842967,0.3723603956873825,0.9773148717948719
CDH15,0.122581,0.345,0.9695345238095238
AMELX,0.15340033,0.345,0.9695345238095238
ZNF208,-0.20295433,0.345,0.9695345238095238
GGTLC1,0.06499883,0.6732482188845027,1.0
ZNF296,-0.103434,0.3738291331676299,0.9773148717948719
SYS1-DBNDD2,-0.004653999999999998,0.3925945015502626,0.9773148717948719
DBNDD2,-0.12522033,0.346,0.9695345238095238
TRIB2,0.11124867,0.346,0.9695345238095238
TAAR9,0.16742367,0.346,0.9695345238095238
GSDMA,0.12461633,0.346,0.9695345238095238
PIPSL,0.136309,0.346,0.9695345238095238
CD300A,-0.11230733,0.346,0.9695345238095238
PLAC8,-0.173782,0.346,0.9695345238095238
FLJ46838,0.13997867,0.346,0.9695345238095238
QKI,-0.11007833,0.346,0.9695345238095238
MCUR1,-0.12342267,0.346,0.9695345238095238
ACD,0.119832,0.346,0.9695345238095238
NUP85,0.12794133,0.346,0.9695345238095238
ZNF692,0.14520433,0.3738291331676299,0.9773148717948719
TRPC7,-0.10561867,0.346,0.9695345238095238
VEPH1,0.12384533,0.346,0.9695345238095238
GAS8-AS1,0.11690533,0.346,0.9695345238095238
SNAI1,0.12322,0.346,0.9695345238095238
DHX32,0.09918,0.346,0.9695345238095238
GNA12,0.118819,0.346,0.9695345238095238
OSBP,0.13284133,0.346,0.9695345238095238
SEPT14,-0.228736036,0.4422385586788986,0.9793637170760578
ORC4,-0.14750267,0.346,0.9695345238095238
RALB,-0.12680233,0.346,0.9695345238095238
C15orf41,-0.10366933,0.346,0.9695345238095238
ALKBH3,0.140722,0.346,0.9695345238095238
NRG3,-0.13005367,0.347,0.9695345238095238
TRPC5,0.131798,0.347,0.9695345238095238
FUT10,0.10659333,0.347,0.9695345238095238
CDC73,-0.12699633,0.347,0.9695345238095238
AP1G2,0.13616433,0.347,0.9695345238095238
OSGEP,-0.176175,0.347,0.9695345238095238
BOP1,0.04542517,0.6030425327194198,0.9935220428438374
SLC12A3,-0.14413933,0.347,0.9695345238095238
GPC1,0.15504333,0.347,0.9695345238095238
NCSTN,0.10064167,0.347,0.9695345238095238
RNF115,-0.10254133,0.347,0.9695345238095238
LIPI,0.11837733,0.347,0.9695345238095238
SKIV2L,0.10650011333333333,0.4113433582480122,0.9793637170760578
TREH,-0.10255,0.347,0.9695345238095238
MT1G,-0.11379067,0.347,0.9695345238095238
CAAP1,-0.144701,0.347,0.9695345238095238
RERGL,0.111787,0.347,0.9695345238095238
RPPH1,0.30484233,0.347,0.9695345238095238
TTC28-AS1,0.15701067,0.347,0.9695345238095238
SSUH2,-0.13321767,0.347,0.9695345238095238
VPS51,0.14678133,0.347,0.9695345238095238
GMFG,0.11733833,0.347,0.9695345238095238
HSP90AB5P,-0.104805,0.347,0.9695345238095238
USP13,-0.15501133,0.347,0.9695345238095238
CLEC4C,0.12345933,0.347,0.9695345238095238
XPOT,-0.13875833,0.347,0.9695345238095238
SLC16A3,-0.109623,0.347,0.9695345238095238
UBP1,-0.11750633,0.347,0.9695345238095238
LOC100131860,0.20921967,0.347,0.9695345238095238
EXOC3,0.103356,0.348,0.9697630606860157
LOC255308,-0.176203,0.348,0.9697630606860157
PFN3,-0.10659933,0.348,0.9697630606860157
ENO2,-0.11996633,0.348,0.9697630606860157
PNMA1,0.11203033,0.348,0.9697630606860157
GRIN2D,-0.10431,0.348,0.9697630606860157
SOX14,-0.108835,0.348,0.9697630606860157
CTF1,-0.114583,0.348,0.9697630606860157
PLCL1,0.10572767,0.348,0.9697630606860157
MEIS1,-0.11522933,0.348,0.9697630606860157
PIGL,-0.15567933,0.348,0.9697630606860157
LINC01140,0.065844335,0.7071662214250993,1.0
MT1A,-0.12062733,0.348,0.9697630606860157
PGBD1,-0.10990167,0.348,0.9697630606860157
MYRFL,-0.14780333,0.348,0.9697630606860157
DCAF17,-0.11901833,0.349,0.9703734368829801
SHBG,0.13080333,0.349,0.9703734368829801
SSR3,-0.117131,0.349,0.9703734368829801
FBXO34,0.14054467,0.349,0.9703734368829801
ECEL1,0.10429767,0.349,0.9703734368829801
PPP3CB,-0.12010533,0.349,0.9703734368829801
OR13J1,0.11861267,0.349,0.9703734368829801
IRX6,-0.16338933,0.349,0.9703734368829801
SENP5,-0.102478,0.349,0.9703734368829801
CTSB,-0.10734667,0.349,0.9703734368829801
SERPINA6,0.22351567,0.349,0.9703734368829801
EIF5A2,0.09606167,0.349,0.9703734368829801
PXT1,0.121197,0.349,0.9703734368829801
ZNF2,-0.15881667,0.349,0.9703734368829801
ALG2,-0.12209133,0.349,0.9703734368829801
OVOL2,0.12529967,0.349,0.9703734368829801
TOM1,0.11760767,0.35,0.9712362059905412
PTBP3,-0.13527033,0.35,0.9712362059905412
ARIH2OS,0.14280367,0.35,0.9712362059905412
GIMAP2,-0.244635,0.35,0.9712362059905412
UBA52,0.11544667,0.35,0.9712362059905412
SCNN1B,-0.13492833,0.35,0.9712362059905412
GPR22,0.11712067,0.35,0.9712362059905412
IPPK,0.10721433,0.35,0.9712362059905412
ZNF506,-0.11286967,0.35,0.9712362059905412
SMCR8,-0.09741733,0.35,0.9712362059905412
GLI1,-0.11694733,0.35,0.9712362059905412
TMEM176B,0.13939167,0.35,0.9712362059905412
PARGP1,0.052456329999999995,0.9004853462049861,1.0
NMS,-0.122669,0.351,0.9727332721070585
CPNE8,-0.12819533,0.351,0.9727332721070585
RBM43,0.130003,0.351,0.9727332721070585
C7orf77,-0.12052033,0.351,0.9727332721070585
EXOC3L2,-0.12802367,0.351,0.9727332721070585
CDT1,0.12836667,0.351,0.9727332721070585
KCNG1,0.029700500000000005,0.5600850633656234,0.9896444797060298
ALYREF,0.105700335,0.3884764601703099,0.9773148717948719
OR8H3,0.134518,0.351,0.9727332721070585
SFSWAP,-0.12926133,0.351,0.9727332721070585
UFL1,-0.10448033,0.351,0.9727332721070585
MIR200A,0.12579533,0.352,0.973716081718177
RPA3,0.133168,0.352,0.973716081718177
GLDN,-0.141164,0.352,0.973716081718177
SNORA71D,0.14060267,0.352,0.973716081718177
PNPLA4,0.149412,0.352,0.973716081718177
PLEKHG3,0.134339,0.352,0.973716081718177
KRTAP4-3,-0.13851133,0.352,0.973716081718177
INA,0.13215333,0.352,0.973716081718177
OR51E2,0.12254167,0.352,0.973716081718177
USP9X,-0.17694567,0.352,0.973716081718177
OR9Q2,-0.09563967,0.352,0.973716081718177
PCDH1,0.103696,0.352,0.973716081718177
FKBP11,0.121075,0.352,0.973716081718177
TUBA3FP,-0.153336,0.353,0.9741859158609876
IFT27,0.145406,0.353,0.9741859158609876
MGST2,0.259954,0.353,0.9741859158609876
HSPBAP1,-0.134563,0.353,0.9741859158609876
LOC541467,0.11751533,0.353,0.9741859158609876
ARPP19,-0.10211783499999999,0.5625176295299718,0.9899216157929661
NCAPH,0.15287867,0.353,0.9741859158609876
BICD1,0.10442667,0.353,0.9741859158609876
HCAR3,0.22118933,0.353,0.9741859158609876
SEC23IP,-0.11661767,0.353,0.9741859158609876
STK35,0.17395667,0.353,0.9741859158609876
GCGR,-0.10005833,0.353,0.9741859158609876
PTENP1,-0.11899967,0.353,0.9741859158609876
PTEN,-0.07954917,0.6245022622396523,0.9965478555304741
OR7G2,-0.10343133,0.353,0.9741859158609876
PVR,-0.09639633,0.353,0.9741859158609876
SLC35B3,-0.11366033,0.353,0.9741859158609876
OR7A5,-0.14260067,0.353,0.9741859158609876
DCDC5,-0.12095467,0.353,0.9741859158609876
RNF167,0.09557733,0.353,0.9741859158609876
IL17RE,-0.16391967,0.354,0.9745265215691384
PRO2964,-0.117832,0.354,0.9745265215691384
OSGEPL1,-0.25344833,0.354,0.9745265215691384
FAM231B,-0.48072867,0.354,0.9745265215691384
FAM231A,-0.16344973399999999,0.8288067319068826,1.0
ZNF70,0.11111433,0.354,0.9745265215691384
OR8D1,0.097499,0.354,0.9745265215691384
UBE3D,0.10330533,0.354,0.9745265215691384
SNORD116-9,-0.11183046600000002,0.7342592100956247,1.0
SNORD116-8,-0.08357389,0.7562152025211432,1.0
SNORD116-3,-0.11183046600000002,0.7342592100956247,1.0
TBPL2,-0.10239733,0.354,0.9745265215691384
TRIM50,-0.04845755666666667,0.8594853917966552,1.0
RYR2,-0.11240833,0.354,0.9745265215691384
PPP4R1,-0.11053133,0.354,0.9745265215691384
MRGPRE,0.15602033,0.354,0.9745265215691384
TIFAB,-0.15143133,0.354,0.9745265215691384
DCANP1,-0.15143133,0.354,0.9745265215691384
HILPDA,0.115859,0.354,0.9745265215691384
SYTL1,0.129494,0.354,0.9745265215691384
LINC00205,0.14488133,0.354,0.9745265215691384
FAM214B,0.15471567,0.354,0.9745265215691384
LINC01567,0.126976,0.354,0.9745265215691384
PLAGL2,0.12915767,0.355,0.9745707620528771
ASAP3,0.144671,0.355,0.9745707620528771
KCTD4,-0.101323,0.355,0.9745707620528771
CTU1,-0.11540533,0.355,0.9745707620528771
USF1,-0.137223,0.355,0.9745707620528771
SLC14A1,0.17865667,0.355,0.9745707620528771
MAGED4,0.11620633,0.387057429230169,0.9773148717948719
MAGED4B,0.11620633,0.387057429230169,0.9773148717948719
LRRC37A2,-0.130060032,0.6661533323802799,1.0
LRRC37A6P,-0.1092856657142857,0.7439806943154661,1.0
LRRC37A3,-0.12623542714285713,0.6492845293880114,0.9981180953763519
LRRC37A4P,-0.12092883166666667,0.6319932392734569,0.9974362194315928
LRRC37A,-0.12623542714285713,0.6492845293880114,0.9981180953763519
TNFSF15,-0.11530533,0.355,0.9745707620528771
ANO10,-0.100793,0.355,0.9745707620528771
P2RX5,-0.135767,0.355,0.9745707620528771
EZH1,-0.10103233,0.355,0.9745707620528771
KDF1,-0.12545533,0.355,0.9745707620528771
MYH10,-0.12252667,0.355,0.9745707620528771
DRD4,0.104619,0.355,0.9745707620528771
GRHPR,0.13458,0.355,0.9745707620528771
NXPE4,-0.11012267,0.355,0.9745707620528771
SAP30BP,0.10359633,0.355,0.9745707620528771
NAP1L5,-0.09860267,0.356,0.9745707620528771
RRAGD,0.09725967,0.356,0.9745707620528771
DUSP4,0.107354,0.356,0.9745707620528771
SPATA6L,-0.10477367,0.356,0.9745707620528771
SMG1P3,-0.05621456461538461,0.9764454029726856,1.0
SMG1P1,-0.05621456461538461,0.9764454029726856,1.0
SMG1P5,-0.05621456461538461,0.9764454029726856,1.0
SMG1,-0.06117300071428571,0.9779184914972394,1.0
MUC7,-0.099853,0.356,0.9745707620528771
CPT1C,0.118109,0.356,0.9745707620528771
MOGAT1,0.1162,0.356,0.9745707620528771
KRTAP5-10,0.153829,0.356,0.9745707620528771
CCDC89,0.101052,0.356,0.9745707620528771
SEPT5-GP1BB,0.019256067999999998,0.9494374701518621,1.0
SEPT5,-0.09798033,0.356,0.9745707620528771
GP1BB,-0.009810996666666667,0.819551700570154,1.0
ROPN1B,0.115134335,0.5092458145753664,0.9811229508196722
ROPN1,0.115134335,0.5092458145753664,0.9811229508196722
MGAT4C,0.09658967,0.356,0.9745707620528771
C12orf54,0.13089033,0.356,0.9745707620528771
PDE2A,-0.10647267,0.356,0.9745707620528771
EXOSC9,-0.098985,0.356,0.9745707620528771
IL18BP,0.10335033,0.356,0.9745707620528771
NARS2,0.11739533,0.356,0.9745707620528771
KIF13A,-0.12420667,0.356,0.9745707620528771
PAPOLA,-0.107197,0.356,0.9745707620528771
CKAP2,0.131671,0.356,0.9745707620528771
B4GALT3,0.11393067,0.356,0.9745707620528771
SNORA16B,0.10647267,0.356,0.9745707620528771
ANAPC16,0.10171333,0.356,0.9745707620528771
TMEM123,-0.10561867,0.356,0.9745707620528771
PHF19,0.165685,0.356,0.9745707620528771
MTHFD1,-0.12733033,0.356,0.9745707620528771
CD52,-0.09874033,0.357,0.975664510285936
SLC27A5,-0.16880667,0.357,0.975664510285936
LOC646813,-0.136054,0.357,0.975664510285936
PTPRO,-0.115507,0.357,0.975664510285936
LAMC2,0.09858933,0.357,0.975664510285936
WASF1,-0.11388833,0.357,0.975664510285936
GLIPR2,-0.10025533,0.357,0.975664510285936
BLOC1S4,-0.12922133,0.357,0.975664510285936
C10orf53,-0.10380633,0.357,0.975664510285936
NEDD4,-0.09771033,0.357,0.975664510285936
FAAP24,0.135041,0.38999890979792223,0.9773148717948719
SNORD30,-0.119305,0.357,0.975664510285936
FOLH1B,-0.157715,0.4207331007121462,0.9793637170760578
FOLH1,-0.157715,0.4207331007121462,0.9793637170760578
TMEM257,0.140407,0.357,0.975664510285936
PRDX3,0.10509333,0.357,0.975664510285936
ARTN,0.10905967,0.358,0.9766284385896938
VMP1,0.10850467,0.358,0.9766284385896938
SLC4A7,-0.19567567,0.358,0.9766284385896938
VEZF1,-0.13376733,0.358,0.9766284385896938
EIF4H,0.084834665,0.4630116597009738,0.9793637170760578
OPTN,0.09497367,0.358,0.9766284385896938
LIPC,0.19100033,0.358,0.9766284385896938
CTIF,-0.10249867,0.358,0.9766284385896938
CSTF3,-0.09827967,0.358,0.9766284385896938
LDLRAD4,0.11404767,0.358,0.9766284385896938
MLKL,0.10083433,0.358,0.9766284385896938
GALNT12,-0.096407,0.358,0.9766284385896938
MMADHC,-0.21047867,0.358,0.9766284385896938
ATP5A1,0.13153,0.358,0.9766284385896938
DIO3,0.12441167,0.359,0.9770850405875531
DDX18,-0.153116,0.359,0.9770850405875531
FER,-0.13408033,0.359,0.9770850405875531
AZI2,-0.15268733,0.359,0.9770850405875531
PIP,-0.11257067,0.359,0.9770850405875531
C9orf43,0.104499,0.359,0.9770850405875531
IKBIP,-0.13406033,0.359,0.9770850405875531
CPB2,-0.14753667,0.359,0.9770850405875531
PNRC2,-0.09319333,0.39294087071947814,0.9773148717948719
LYRM4,0.11653467,0.359,0.9770850405875531
LOC285097,-0.20691633,0.359,0.9770850405875531
LOC641367,0.09567433,0.359,0.9770850405875531
RPS10P7,-0.11096967,0.359,0.9770850405875531
RIC1,-0.11956467,0.359,0.9770850405875531
SLC26A9,-0.12078867,0.359,0.9770850405875531
DEFB113,-0.10973033,0.359,0.9770850405875531
SCARA5,-0.142572,0.359,0.9770850405875531
NCKAP1,-0.097089,0.36,0.9773148717948719
ILDR2,0.15222633,0.36,0.9773148717948719
KIF23,0.14935067,0.36,0.9773148717948719
PI16,-0.11798867,0.36,0.9773148717948719
DLX3,0.11381,0.36,0.9773148717948719
ARL10,0.113157,0.36,0.9773148717948719
C4B_2,0.10143333,0.40879634782608787,0.9792912038086601
C4B,0.10143333,0.40879634782608787,0.9792912038086601
C4A,0.10143333,0.40879634782608787,0.9792912038086601
ZNF627,0.12415833,0.39441200336028953,0.9773148717948719
ATP6V1E1,0.20324667,0.36,0.9773148717948719
STK38L,-0.11680333,0.36,0.9773148717948719
RCAN1,0.101771,0.36,0.9773148717948719
ZDHHC23,0.101912,0.36,0.9773148717948719
ENTPD2,-0.12067633,0.36,0.9773148717948719
ZNF444,-0.124868,0.36,0.9773148717948719
TMEM196,-0.099635,0.36,0.9773148717948719
FAS,-0.10125367,0.36,0.9773148717948719
RAPGEF1,0.074431835,0.7019325717927074,1.0
GNAO1,0.11020567,0.361,0.9773148717948719
APOO,0.128721,0.361,0.9773148717948719
ZNF224,0.09992,0.361,0.9773148717948719
OR6C3,-0.140227,0.361,0.9773148717948719
PDCD5,-0.09328167,0.361,0.9773148717948719
PDZK1IP1,0.12435167,0.361,0.9773148717948719
LAMA2,-0.11856733,0.361,0.9773148717948719
OR52B2,-0.11655767,0.361,0.9773148717948719
NHLRC1,-0.11817133,0.361,0.9773148717948719
ESPL1,0.121811,0.361,0.9773148717948719
ZSCAN25,0.11048033,0.361,0.9773148717948719
AGA,0.17965167,0.361,0.9773148717948719
TMPRSS11B,0.10285333,0.361,0.9773148717948719
MIER1,-0.09765333,0.361,0.9773148717948719
LRRC3,0.13123867,0.361,0.9773148717948719
SERPINA3,-0.17095667,0.361,0.9773148717948719
LPCAT4,0.13387,0.362,0.9773148717948719
CLCC1,-0.09576067,0.362,0.9773148717948719
DERL2,-0.094735,0.362,0.9773148717948719
DIRC1,0.09345333,0.362,0.9773148717948719
GFI1B,-0.133734,0.362,0.9773148717948719
ATP6V0D2,-0.10044167,0.362,0.9773148717948719
DAD1,0.10789,0.362,0.9773148717948719
SRD5A3,0.097284,0.362,0.9773148717948719
FDXR,0.14759467,0.362,0.9773148717948719
SOX7,0.145301,0.362,0.9773148717948719
SLC22A31,0.18015067,0.362,0.9773148717948719
ZNF473,0.11831333,0.362,0.9773148717948719
RMI2,-0.107654,0.362,0.9773148717948719
MICA,0.098909165,0.5932460941679782,0.9927225894882519
XPNPEP2,-0.13907,0.362,0.9773148717948719
FOXJ1,0.11528933,0.362,0.9773148717948719
SLC9C2,0.12985333,0.362,0.9773148717948719
DNAJC5G,0.14611333,0.362,0.9773148717948719
SLC25A5,0.14739667,0.362,0.9773148717948719
FOXH1,0.16167967,0.362,0.9773148717948719
PSMD7,0.09700033,0.363,0.9773148717948719
EGFL6,-0.10995067,0.363,0.9773148717948719
GGCX,0.09988633,0.363,0.9773148717948719
SLC9A3,0.09521667,0.363,0.9773148717948719
HDAC5,0.12107967,0.363,0.9773148717948719
MIR217,0.10496333,0.363,0.9773148717948719
ZNF786,0.101353,0.363,0.9773148717948719
DLGAP4,-0.10141533,0.363,0.9773148717948719
ESF1,-0.09728833,0.363,0.9773148717948719
NME3,0.10923233,0.363,0.9773148717948719
APOBEC3C,-0.10155167,0.363,0.9773148717948719
CRH,-0.10624167,0.363,0.9773148717948719
LOC101927051,-0.13369567,0.363,0.9773148717948719
LINC00200,-0.12498967,0.363,0.9773148717948719
RIMKLB,-0.09621333,0.363,0.9773148717948719
C6orf201,0.097053,0.363,0.9773148717948719
RAPGEF5,0.108988,0.364,0.9773148717948719
SNORD116-23,-0.14317667,0.364,0.9773148717948719
CRLF2,0.19380233,0.40029728919523916,0.9773148717948719
TM4SF19-TCTEX1D2,-0.23449633,0.364,0.9773148717948719
TM4SF19,-0.23449633,0.364,0.9773148717948719
SLC35F5,-0.096028,0.4488189198899748,0.9793637170760578
MIR301A,0.12024233,0.364,0.9773148717948719
CFDP1,-0.11643067,0.364,0.9773148717948719
PTPRC,0.093966,0.364,0.9773148717948719
ST3GAL1,0.10597033,0.364,0.9773148717948719
PPP2R2B,0.11403567,0.364,0.9773148717948719
TCP10L2,0.10205167000000001,0.4240472245563064,0.9793637170760578
TCP10,0.10205167000000001,0.4240472245563064,0.9793637170760578
SLC13A3,0.113235,0.364,0.9773148717948719
MR1,-0.106328,0.364,0.9773148717948719
SDHC,0.15450350000000002,0.4090546815440733,0.979311123002999
ACP1,-0.126065,0.364,0.9773148717948719
OR4N3P,-0.130484,0.364,0.9773148717948719
LGALS12,-0.113903,0.364,0.9773148717948719
CYP4V2,-0.13438633,0.365,0.9773148717948719
REC114,0.10936767,0.365,0.9773148717948719
KCTD21-AS1,-0.182239,0.365,0.9773148717948719
NYAP2,0.09291833,0.365,0.9773148717948719
ANKRD2,0.103198,0.365,0.9773148717948719
ZNF770,-0.13523,0.365,0.9773148717948719
SUPT5H,-0.09375067,0.365,0.9773148717948719
USH2A,0.09342633,0.365,0.9773148717948719
MAPK12,0.10842433,0.365,0.9773148717948719
KRTAP19-7,-0.13468967,0.365,0.9773148717948719
PICALM,-0.09192633,0.365,0.9773148717948719
MME,-0.09228667,0.365,0.9773148717948719
SNX4,-0.092357,0.365,0.9773148717948719
ABCB5,-0.13490467,0.365,0.9773148717948719
BCL2L11,0.09415233,0.365,0.9773148717948719
SIGLEC9,-0.14869867,0.365,0.9773148717948719
GCNT3,0.130352,0.365,0.9773148717948719
DDX19B,0.13359833,0.365,0.9773148717948719
HTR1F,-0.119576,0.365,0.9773148717948719
RNF11,-0.146132,0.365,0.9773148717948719
EEF1D,0.148043,0.5443337643325499,0.9883271806318682
IL3,0.14010967,0.365,0.9773148717948719
SNORD59B,0.14610067,0.365,0.9773148717948719
DENND1B,-0.08857467,0.5706273163272342,0.9905743265440209
UGDH,-0.09491667,0.365,0.9773148717948719
ZBTB45,0.097219,0.366,0.9773148717948719
CDK16,0.10643967,0.366,0.9773148717948719
BRF1,-0.11034333,0.366,0.9773148717948719
TMEM63B,0.11941267,0.366,0.9773148717948719
MTMR6,-0.098209,0.366,0.9773148717948719
CRYBG3,-0.12894433,0.366,0.9773148717948719
FLOT2,0.14473367,0.366,0.9773148717948719
ZNF654,-0.123665,0.366,0.9773148717948719
TUBGCP3,0.13807433,0.366,0.9773148717948719
ZNF804B,0.11261567,0.366,0.9773148717948719
SMIM2,-0.11077333,0.366,0.9773148717948719
TIGAR,-0.13564533,0.366,0.9773148717948719
PAIP1,-0.10430833,0.366,0.9773148717948719
C1orf140,-0.10310867,0.366,0.9773148717948719
CABP4,0.10511967,0.366,0.9773148717948719
PYROXD1,-0.196425,0.366,0.9773148717948719
OR2L13,-0.12280233,0.366,0.9773148717948719
PHYHIPL,0.09886333,0.367,0.9773148717948719
GDF6,-0.125031,0.367,0.9773148717948719
ADAM22,-0.10168233,0.367,0.9773148717948719
CYP1B1-AS1,0.0922,0.367,0.9773148717948719
SUPT20H,-0.09706833,0.367,0.9773148717948719
MAP10,0.12485,0.367,0.9773148717948719
GPR148,-0.11454867,0.367,0.9773148717948719
LRRC74B,0.12840533,0.367,0.9773148717948719
RBP3,0.14574667,0.367,0.9773148717948719
OR10V1,-0.112216,0.367,0.9773148717948719
TMEM57,0.10867533,0.367,0.9773148717948719
VSIG8,-0.13845833,0.367,0.9773148717948719
GABARAPL1,0.15677733,0.367,0.9773148717948719
DXO,0.09528133333333333,0.6251795699177194,0.9965478555304741
ETV3,-0.100692,0.367,0.9773148717948719
RAD21,0.11380367,0.367,0.9773148717948719
CTXN1,0.168334,0.368,0.9773148717948719
MOBP,0.123494,0.368,0.9773148717948719
LINC00176,-0.135946,0.368,0.9773148717948719
IL12A,-0.145512,0.368,0.9773148717948719
DENND2C,0.11254167,0.368,0.9773148717948719
KCNMB1,0.113437,0.368,0.9773148717948719
LOC100131506,0.109361,0.368,0.9773148717948719
TTYH1,-0.10498033,0.368,0.9773148717948719
OR52N4,0.09605267,0.368,0.9773148717948719
MON1B,0.12985333,0.368,0.9773148717948719
JAKMIP3,-0.094196,0.368,0.9773148717948719
EGR4,-0.13592233,0.368,0.9773148717948719
NCR2,0.09911433,0.368,0.9773148717948719
RGL3,-0.10918433,0.368,0.9773148717948719
ARHGEF16,-0.122279,0.368,0.9773148717948719
UPF1,0.10526067,0.368,0.9773148717948719
RPS6P6,-0.10238367,0.368,0.9773148717948719
TGM6,0.11513233,0.368,0.9773148717948719
LINC01152,-0.12861767,0.368,0.9773148717948719
GXYLT2,-0.10143533,0.369,0.9773148717948719
LOC399900,0.17022133,0.369,0.9773148717948719
MYL2,0.11373333,0.369,0.9773148717948719
TCAF1,0.130286,0.6508488291165557,0.9981180953763519
SNORD20,-0.126659,0.369,0.9773148717948719
S1PR1,-0.11796233,0.369,0.9773148717948719
SERPINB5,0.13271567,0.369,0.9773148717948719
DNMT3B,-0.111682,0.369,0.9773148717948719
C11orf71,0.14482333,0.369,0.9773148717948719
LINC00487,-0.120732,0.369,0.9773148717948719
COA1,0.15461733,0.369,0.9773148717948719
LRRIQ3,-0.0869225,0.47403384868289966,0.9800709620820742
PTPRCAP,-0.09477,0.6138997036679126,0.995129440650656
WWC1,0.09883767,0.369,0.9773148717948719
ABRA,-0.130107,0.369,0.9773148717948719
HTR1A,-0.10077267,0.369,0.9773148717948719
ANKZF1,0.11230067,0.369,0.9773148717948719
LOC84843,0.123885,0.369,0.9773148717948719
PIGO,0.090328,0.369,0.9773148717948719
YKT6,0.12450867,0.369,0.9773148717948719
LOC100996333,0.157761,0.369,0.9773148717948719
